8300		Minstrel Days 		"Ellington, Duke"		pre 1930		N	"SOR, Mathew"															0
8301		Minstrel King Rag		"Dabrowski, George"		[modern]		Y	Davis															0
8302		"Minstrel King, The"	March Two Step	"Sweeley, Chas. C."		1911	Vandersloot Music Pub. Co.	M	Brier															0
8303	x	"Minstrel Man, The"	A Ragtime Two Step	"Robinson, J. Russel"		1911	Stark Music Printing & Publishing Co.	R	"R&R, REC, SOR, TAPR, TAR, Brier"									x					(x) Cook ex Smythe	18
8304		"Minstrel Monarch, The"	March	"Neddermeyer, Fred L."		1901	Fred L. Neddermeyer	M	Lists															0
8305		Minstrel Sam	Characteristic March Two Step.  Cake Walk	"Gumble, Mose"		1903	"Shapiro, Bernstein & Co"	M	"Lists, Mark"															0
8306		Minstrela		"Debussy, Claude"		1910	"A. Durand & Fils, Paris"	R	BI															0
8307		"Minstrels Of Annie Street, The"		"Murphy, Turk"		1946	(Unpublished)	R	"SOR, TAPR, And"															0
8308	x	Minstrels' Rag	aka Little Nigger Boys	"Monk, Varney (as Varney, Isabel)"		~1914	"Paling & Co., Sydney"	R	"Beattie, Hulse"							x								0
8309		Mint Leaf Rag [spurious]		"Joplin, Scott"				R	KoR															0
8310		Minuet For Pamela		"Mayerl, Billy"		1945	"Keith Prowse Music Pub. Co. Ltd, London"	N	Brier															0
8311		Minute + Waltz Rag		"Gould, Morton"		1990	G. Schirmer	Y	ucla															0
8312		Minute Rag		"Hancock, John"		[modern]		R	SOR															0
8313		Mione	Two Step	"Hamshaw, Grace"		1907	The Treloar Music Co.		"RWC, Lists"															0
8314		Mione	March; My One	"Snyder, Edythe A."		1919	Edythe A. Snyder Publishing Co.		"RWC, JDS, Brier"															0
8315		Mirandy 	(That Gal o' Mine)	"Europe, James Reese, Sissle, Noble & Blake, Eubie"	"Europe, James Reese, Sissle, Noble & Blake, Eubie"	1918	Jos. W. Stern & Co.	S	"Baker, Crausaz"															0
8316		Mirza	A Novelty Patrol	"Berry, M. E."		1910	Jerome H. Remick & Co.	N	"Levy, dbe"															0
8317		Mischief Maker Rag	Rag for Piano Solo	"Dykstra, Brian"		1998	(Self-published)	Y	"Mathew, Comp"															0
8318	x	Miserable Rag		"Franklin, Malvin M."		1915	"Waterson, Berlin & Snyder"	R	"TAPR, TAR, Temp, Brier"					x				x						0
8319	x	Misery Blues	Fox Trot	"Lodge, Thomas Henry"		1918	M. Witmark & Sons	F	"SOR, Brier"	m													(x) unk ex Himpsl	17
8320		Misery Blues		unknown	"Rainey, Ma"	pre 1925		S	"R&R, SOR, TAR, Mathew"															0
8321	x	Misery Rag	"Ragtime Travesty on ""Il Travatore"""	"Colby, Carleton Lee"		1914		R	"SOR, Lists, Baker, Paragon"														(x) Colby ex Smythe	19
8322		Mishawaka Blues		"Rose, Fred, Short, Al & Straight, Charles"	"Rose, Fred, Short, Al & Straight, Charles"	1924	"Shapiro, Bernstein & Co. Inc."	S	Lists															0
8323		Miss America		"Rood, Mabel J."		1904	M. J. Rood & Co.		Brier															0
8324	x	Miss Annabelle Lee		"Clare, Sidney, Pollack, Lew & Richards, Harry"	"Clare, Sidney, Pollack, Lew & Richards, Harry"	1927	Irving Berlin Inc.	S	"CEPM, SOR, Brier"	m													(x) unk ex Himpsl	17
8325		Miss Brown's Cake Walk		"Williams, Bert A."		1896	The S. Brainard's Sons Co.	R	"TAPR, Lists"															0
8326		Miss Brown's In Town		"Garrett, Michael B."	"Garrett, Michael B."	1897	Sol Bloom	S	"Levy, Mark, Lists"															0
8327	x	Miss Cinda's Walk	Two-step and cake-walk	"Lapin, Samuel"		1899	H. L. Morris	R	"Levy, Temp"									x						0
8328	x	Miss Dixie	A Reminiscence of Corn Bread and Sugar Cane	"Hager, Frederick W."		1907	Helf & Hager Co. Inc.	R	Brier									x					(x) unk ex York	15
8329		Miss Elegant		"Smith, Chris"	"Mack*, Cecil"	1901		S	Baker															0
8330		Miss Gossip		"Denney, Homer"			(Unpublished)	R	JDS															0
8331		Miss Hannah From Savannah		"Lemonier, Tom"	"MacPherson, Richard C."	1901		S	"And, Baker"															0
8332		Miss Liberty Rag		"Howard, Peter"		1986	JPH Muisc	Y	Lists															0
8333		Miss Molly	A Regular Ragity Rag 	Hirshfield & Levy		1903	Fred J. Hamill	R	"TAR, UCR, And, Brier"															0
8334		Miss Personality		"Lapham, Claude"			Alfred & Co.	N	Lists															0
8335		Miss Samantha Johnson's Wedding Day		"Jackson, Tony"	"Jackson, Tony"	1916	Frank K. Root & Co.	S	"TAPR, And, Gammond"															0
8336	x	Miss Trombone 	A Slippery Rag	"Fillmore, Henry"		"o 1908, i 1918"	Fillmore Brothers Co.	R	"REC, SOR, And, Paragon, CRN"														(x) unk ex Perry	16
8337	x	Miss Virginia		"Irving, Bob"	"Jefferson, Gene"	1899	Sol Bloom	S	Temp									x						0
8338	x	Missie's Rag		"Ford, Adrian"		1990's	(Unpublished)	R	Beattie														(x) Ford ex Mathew	18
8339	x	Missing Happiness		"Liver, Matthew"		1994	"GAMMA, Warsaw"	Y	"Wilson, WT"														(x) Liver ex Trachtman	22
8340		Missing Link	A Blues Piano Novelty	"Smith, Chris"		1922 ?	Jack Mills Inc.	N	Crausaz															0
8341		"Missing Link, The"	March Two Step	"Allender, W. D."		1904	A. W. Perry & Sons' Music Co.	M	Brier															0
8342	x	Missing Note Rag		"Shockley, William M."		1996		Y	"Wilson, Davis"														(x) Shockley 	13
8343		Mission Rag		"Tierney, Harry Austin"				R	Lists															0
8344		Mississauga Joys		"Williams, Jeff"		1995	(Unpublished)	Y	"Brier, Davis"															0
8345		Mississauga Rag		"Kitchen, Austin E."		1974	Eldorado Music	Y	"TAR, Brier"															0
8346		Mississippi	Cake Walk	"Translateur, S."				R	Brier															0
8347		"Mississippi Barbecue, The"	One-Step and Turkey Trot	"Reed, Jnr, David."		1914	M. Witmark & Sons	R	Brier															0
8348	x	"Mississippi Barbecue, The [song]"		"Reed, Jnr, David"	"Reed, Jnr, David"	1914	M. Witmark & Sons	S	Lilly									x						0
8349		Mississippi Belle		"Bley, Henrietta M. "		1903	Henrietta M. Bley	R	Lists															0
8350		Mississippi Blues		"Grainger, Porter & Williams, Spencer"	"Grainger, Porter & Williams, Spencer"	1924	Rainbow Music Corp.	S	Brier															0
8351		Mississippi Blues		"Williams, Spencer"	"Hegamin, Lucille"	1921		S	"SOR, And"															0
8352		Mississippi Brown Eyes	For Teresa Katherine Jones	"Roberts, David Thomas"		1988	Colorado Plains Music	Y	"Brier, Davis, Comp"															0
8353	x	"Mississippi Bubble, The"	March Two Step	"Haines, Chauncey"		1902	Whitney-Warner Pub. Co.	M	"Brier, Temp"									x						0
8354		"Mississippi Bubble, The"		"Johns, Al"		1903	Sol Bloom	R	"REC, Lists"															0
8355		Mississippi Cake Walk		"Barnes, O."		~1904	"W. H. Paling & Co. Ltd., Sydney"	R	"NLA, Beattie"															0
8356		Mississippi Coast Wedding	For Fred and Carol Dale	"Roberts, David Thomas"		1987	(Unpublished)	Y	"Comp, Lists"															0
8357	x	Mississippi Days 		"Piantadosi, Al"	"MacDonald, Ballard"	1916	"Shapiro, Bernstein & Co. Inc."	S	Lilly									x						0
8358		Mississippi Delta Blues	Bamville Croon	"Williams, Spencer"	"Williams, Spencer"	1924	Maison Blanche Music	S	Brier															0
8359	x	"Mississippi Dippy Dip, The"		"Walker, W. Raymond"	"Macdonald, Ballard"	1911	Jos. W. Stern & Co.	S	"Sull, Melo, Brier"									x						0
8360		"Mississippi Frolic, A"	Cakewalk	"Stein, E. A."			Stein & Moll	R	"Lists, Himpsl"	c														0
8361	x	Mississippi Mamie		"Silver, Maxwell"	"Sterling, Andrew B."	1904	"F. A. Mills, Inc., Music Publisher"	S	"Levy, Mark"									x						0
8362		Mississippi Motion		"Hancock, John"		1982		Y	"SOR, Davis, Lists"															0
8363	x	Mississippi Mud		"Barris, Harry"	"Cavanaugh, James"	1927	"Shapiro, Bernstein & Co. Inc."	S	"CEPM, SOR, Temp"									x					"(x) Harari, (x) Keller, (x) Maddon ex Smythe, (x) unk ex Smythe"	63
8364	x	Mississippi Rag	Two-Step	"Krell, William H."		1897	The S. Brainard's Sons Co.	R	"Levy, REC, SOR, TAPR, Brier"		a	"11, 25, 27"			x		x						"(x) Bolling ex Naidon, (x) Haley ex Cowles, (x) Petley ex Trachtman, (x) Simpson, (x) unk ex Midibiz, (x) Arpin ex PGMusic"	122
8365	x	Mississippi Ripples		"Hanley, James F. & Earl, Mary"	"Hanley, James F. &  Earl, Mary"	1922	"Shapiro, Bernstein & Co. Inc."	S	"Brier, Temp"									x					"(x) Scott & Watters ex Smythe, (x) unk ex Smythe, (x) Allison ex TR"	67
8366	x	Mississippi River Boulevard	A Musical Escape	"Keenan, Brian Patrick"		1993	Brian Keenan	Y	"Wilson, Brier"														(x) Mezjuev	11
8367		Mississippi River Flood	Descriptive	"Bradford, Perry & Johnson, James P."	"Bradford, Perry & Johnson, James P."	1928	Perry Bradford Music Pub. Co.	S	Brier															0
8368	x	Mississippi Rose	Characteristic March (Two-Step)	"Barnard, George D."		1903	Lyon & Healy	M	Brier	m													(x) unk ex Himpsl	17
8369	x	"Mississippi Side Step, The"	March and Cake Walk	"Berliner, Leo E."		1899	Leo E. Berliner & Co.	M	"SOR, TAPR, Brier, Maine"									x						0
8370	x	Mississippi Smilax	Rag	"Landrum, H.  Harry"		1907	J. W. Jenkins' Sons Music Co.	R	"SOR, TAR, Brier, BI"									x						0
8371		Mississippi Soul		"Rummel, Jack T."		1991	Diagonal Music	Y	"SOR, Brier"															0
8372	x	Mississippi Splash 		"Shay, Jerome"	"Green, Dave"	1911	Chas. K. Harris	S	Lilly									x						0
8373		Mississippi Teaser	Rag	"Cannon, Hughie"		1911	O. K. Houck Piano Co.	R	"TAR, Brier, JDS"															0
8374		Mississippi Valley Frolic		"Tichenor, Trebor Jay"		1962	Morgan Publishing	Y	"R&R, Baker, Ranalli, Brier"															0
8375		Mississippi Woman Blues  	Yodel	"Williams, Spencer"	"Williams, Spencer"	1928	(Unpublished)	S	Brier															0
8376		Missouri Autumn 	(For Jeanette)	"Tichenor, Trebor Jay"		1963	Morgan Publishing	Y	"R&R, TAPR, Davis, Ranalli, Brier"															0
8377	x	Missouri Blues	Fox Trot	"Brown, Harry"		1919	"Forster, Music Publisher"	F	"Wilson, Brier"				x					x						0
8378		Missouri Blues [song]		"Brown, Harry"	"Royce, James S."	1919	"Forster, Music Publisher"	S	"Mark, Lists"															0
8379		"Missouri Breeze, A"	A Ragtime Two Step	"Tichenor, Trebor Jay"		1962	Morgan Publishing	Y	"R&R, TAPR, Davis, Brier, Ranalli"															0
8380		Missouri Bubble		"Hulett, M."		1904	Central Music	R	Cowles															0
8381		Missouri Country Rag		"Tichenor, Trebor Jay"		[modern]		R	TAPR															0
8382	x	"Missouri Girl, The"	March & Two Step	"Sankey, Emma Laurence"		1904	Shattinger Piano and Music Co.	M	", Lists"					x										0
8383		Missouri Grit		"Hancock, John"		[modern]		Y	"SOR, Davis"															0
8384		"Missouri Maze, The"		"Cross, Ulysses E."		1909	E. W. Berry Music	R	"TAR, Brier, JDS"															0
8385		Missouri Moonlight		"Egan, Richard A."		[modern]		Y	Davis															0
8386	x	Missouri Mule	March (No Kick Coming)	"Blake, Charlotte"		1904	Whitney-Warner Pub. Co.	M	"Levy, Brier, Crausaz"							x	x	x						0
8387	x	Missouri Rag		"Polla, William C. (as Powell, W. C.)"		1907	Jos. Morris	R	"TAR, Brier, Temp"				x			x	x	x					"(x) BokerTov, (x) unk ex Smythe, (x) unk ex Pianocorder, (x) Claar ex Smythe"	76
8388		Missouri Rag		"Tingley, Geo. P."		1989	Sound / Image Unlimited	Y	Brier															0
8389	x	"Missouri Rag, The"	For Piano or Organ	"Fitzgerald, Maie"		1900	A. W. Perry & Sons' Music Co.	R	"TAR, Brier, Temp"					x				x						0
8390		"Missouri Rambler, The"	A Rustic Odyssey	"Tichenor, Trebor Jay"		1962	Morgan Publishing	Y	"R&R, TAPR, Baker, Davis, Brier, Ranalli"															0
8391	x	Missouri Romp	Slowdrag Two-Step	"Marshall, Arthur"		1907/ c1950	Oak Publications 	Y	"R&R, TAPR, TAR, Brier"														"(x) Roache, (x) unk ex Smythe"	29
8392		Missouri Squabble	A Modern Novelty for the Piano	"Holtz, Ernie & Kretzmer, Steve"		1927	Spier & Coslow Inc.	N	Lists															0
8393	x	Missus Johnson's Rent Rag Ball	"""The First and Only Original Rag Song Ever Written"""	"Lewis, D. A."	"Hammil, Fred (Statia) "	1897	National Music Co.	S	"Levy, TAPR, Lists"							x								0
8394		Mistah Jim		"Johnson, James P."	"Mack*, Cecil"	1925	Irving Berlin Inc.	S	Brier															0
8395		Mistah Johnson		"Williamson, Carlotta"	"Schultz, George E."	1902	Colonial Music Publishing Co.	S	"Rise, M&H"															0
8396		"Mistah Police, Don't 'Rest Me"		"Smith, N. C."		1896		N	TAPR															0
8397		Mister Buzz Saw		"Kastowsky, Jean"		1916	C. L. Barnhouse	R	"TAR, Brier, And"															0
8398		Mister Crump		"Handy, W. C."		1909		N	TAPR															0
8399	x	Mister Joe 	aka Buffalo Blues	"Morton, Jelly Roll"		1928/ c1939	Tempo Music Inc.	R	"REC, SOR, TAPR, Brier, Med"														(x) Roache	10
8400		Mister Johnson 	Turn Me Loose	"Harney, Ben "	"Harney, Ben"	1896	M. Witmark & Sons	S	"Levy, SOR, TAPR, And"															0
8401		"Mister Johnson, Good Night"		"Ingraham, Herbert"	"Sterling, Andrew B."	1910	Maurice Shapiro	S	Brier															0
8402	x	Mister Melody Man		"Cobb, George L."	"Cobb, George L."	1912	Charles I. Davis	S	"Brier, dbe, Edwards"	m								x						0
8403		Mister Moon	Kindly Come Out And Shine	"Smith, Chris & Bowman, Elmer"	"Smith, Chris & Bowman, Elmer"	1903	Walter Jacobs	S	"Lists, sjl, Mathew"															0
8404	x	Mister Music Master	(learn to play some rag)	"Sherman, Tom"	"Vanderveer, Billy J."	1911	Joseph Morris Co.	S	"UCR, Temp"									x						0
8405	x	Mister Music Master Play That Rag Some Faster		"von Tilzer, Albert"	"Brown, Lew"	1911	The York Music Co.	S	Temp									x						0
8406		Mister Piccalilli!	Fox-Trot	"Alexys, Théo"			Vennootschapmuziek	F	Brier															0
8407		Mister Ragtime	One-step	"Yvain, Maurice"		1920	"Editions Francis Salabert, Paris"	R	"BI, Sluijs"	c														0
8408		Mister Yodelin' Man		"Smith, Chris"	"Smith, Chris"	1911		S	"And, Baker"															0
8409		"Mister, Will You Serenade? "		"Williams, Clarence, Robinson, Ikey & Hill, Alex"	"Williams, Clarence, Robinson, Ikey & Hill, Alex"	1933		S	"SOR, And"															0
8410		Mistletoe	A Syncopated Impression	"Mayerl, Billy"		1935	"Keith Prowse Music Pub. Co. Ltd, London"	N	Brier															0
8411		Mistletoe		"Ryden, William"		1981	(Unpublished)	Y	Comp															0
8412		Mitinice		"Straight, Charles"		pre 1918	(Piano roll)	R	"R&R, Brier, Mathew"															0
8413		Mixed Pickles - 1. Mixed Pickles		"Fischer, Ernst"		1946	"Verlag Dr Hans Gerig, Köln"	N	Le Gallo															0
8414		"Mixed Pickles - 2. Außenseiter, Der"		"Fischer, Ernst"		1946	"Verlag Dr Hans Gerig, Köln"	N	Le Gallo															0
8415		Mixed Pickles - 3. Einsamer Weg		"Fischer, Ernst"		1946	"Verlag Dr Hans Gerig, Köln"	N	Le Gallo															0
8416		Mixed Pickles - 4. Whisky-Soda		"Fischer, Ernst"		1946	"Verlag Dr Hans Gerig, Köln"	N	Le Gallo															0
8417		Mixed Rags		"Musgrove, Mrs Stuart"		1907	(Unpublished)	R	"RWC, Lists"															0
8418		Mixed Up Rag		"Ezell, Will"		1928	(Unpublished).  Copyright Chicago Music Pub. Co. Inc.	R	"REC, Gammond, Crausaz"															0
8419		Mixin' It Up		"Grant, Mel"		1950		Y	REC															0
8420		Mixology		"Ryden, William"		1987	(Unpublished)	Y	Comp															0
8421		Mixy Rag		"Reid, Raina"		pre 1996		R	"SOR, Mathew"															0
8422		Mizzoura Mag's Chromatic Rag		"Farris, H. H."				R	"SOR, TAPR, Lists"															0
8423	x	Mizzourah Fuss	Rag Two-Step	"Schröder, Karl"		2004	United States Music Co.	Y	Mathew														(x) Schröder ex Mathew	22
8424		"Moan, You Moaners!"	Fox-Trot Spirituelle	"Williams, Spencer"	"Williams, Spencer"	1931	Joe Davis Inc.	S	"SOR, Brier"															0
8425		Moana March		Traditional				M	Parker															0
8426	x	Mobile Blues		"Rose, Fred & Short, Albert F."	"Rose, Fred & Short, Albert F."	1924	Melrose Bros Music Co. Inc.	S	"SOR, Mathew"									x						0
8427	x	"Mobile Buck, The"	Wing Dance	"Sullivan, Dan J."		1899	"White, Smith & Terry"	R	"TAPR, Smythe, Lists"														(x) unk ex Smythe	17
8428	x	Mobile Carnival Rag-Tango		"Ashwander, Donald"		1966		Y	"R&R, Baker, Davis"														(x) Mezjuev	11
8429		Mobile Mandy	Characteristic March and Cake Walk	"Baer, Louis & Sullivan, Dan"		1900	G. W. Setchell	M	Brier															0
8430	x	"Mobile Prance, The"	"Characteristic March, Cake Walk or Polka"	"Brown, Charles B. "		1901	Charles K. Harris	M	"Levy, TAPR, Brier"							x		x						0
8431		Mobile Rag		"Patrick, Willard C."		1901	Charles K. Harris	R	"Mark, Brier"															0
new		Moccasin Rag		"Garton, W.R & Garton, C. H."	"Garton, W.R & Garton, C. H."	1913	Garton Brothers Pub.	S	Mathew	a														0
8432		Mockin' Bird Rube	Characteristic March & Two-Step	"Tyers, William H."		1904	M. Witmark & Sons	M	Brier															0
8433	x	Mocking Bird Rag		"Straight, Charles"		1912	M. Witmark & Sons	M	"REC, TAPR, MacD, Brier, Temp"							x	x	x				x	(x) Franck ex Smythe	20
8434	x	Mocking Bird Rag [song]		"Straight, Charles"	"Walsh, J. Brandon"	1912	M. Witmark & Sons	S	"TAR, Beattie, Mark, And, Lists, Temp"										x					0
8435		Mockingbird Blues		(piano roll)		1923	Triangle Music Pub. Co.	B	BI															0
8436		"Mode, La"	The New Dance Sensation	"Stark, E. J. & Whitlow, V. R."		1913	Stark Music Co.	R	"TAPR, dbe"															0
8437		"Modern Rag, A"		"Loftin, Ethel"	"Loftin, Ethel"	1913	Len Fleming & Co.	S	UCR															0
8438		Modern Style	Schottisch	"Berger, Rodolphe"		1902	Enoch & Sons	R	Brier															0
8439		Moderne Tänze	Fox-Trot	"Gilbert, Jean"		1919	Ullstein & Co.	F	Brier															0
new	x	Modernesque	(Novelty Piano Solo)	"Feldkamp, Walter"		1928	"Triangle Music Pub. Co., Inc."	N	Crausaz	am				x										0
8440		Modernesque		"Wilkinson, Charles E."		1930	Rubank Inc.	N	TAR															0
8441	x	Modernistic	(You've Got To Be…..)	"Johnson, James P."		1929	Clarence Williams Music	N	"R&R, REC, SOR, TAPR, TAR, Davis"														"(x) Keller, (x) Schwartz"	24
8442	x	Modernistic Rag		"Bolling, Claude"		1980	Francis Day	Y	BI														(x) Naidon	10
8443		Modernistique	Novelty Piano Solo	"Sansone, Chas."		1929		N	Lists															0
8444	x	Modesty Rag	A Classic	"Scott, James"		1920	Stark Music Co.	R	"R&R, TAPR, TAR, Brier"		a	"1, 26"			x		x	x					"(x) ElectriClef Music ex Decker, (x) Witherwax"	46
8445		Modulating Maude		"Johnson, J. Rosamond "	"Macdonald, Ballard"	1911		S	And															0
8446		Modulating Rag	Duet	"Cornick, Mike"		1997	Universal Editions (London) Ltd	Y	Beattie															0
8447	x	Modulations	or Stepping On the Keys.  Novelty Fox-Trot	"Jones, Clarence M."		1923	Will Rossiter	N	"R&R, REC, TAR, TAPR, Brier"	m													(x) Farrell ex Himpsl	21
new		Mogul Rag	'mini-rag'	"Holmberg, Patricia"		1979-80	(Self-published)	Y	Comp	a														0
8448	x	Mo'Lasses		"Roberts, C. ""Lucky"""		1924	"Shapiro, Bernstein & Co. Inc."	R	"TAPR, SOR, Davis, dbel"														(x) Roberts ex Smythe	21
8449		Mo'Lasses [song]		"Roberts, C. ""Lucky"""	"Rogers, Alex"	1923	"Shapiro, Bernstein & Co. Inc."	S	"TAPR, Baker"															0
8450		Molly	Two-step	"Michael, Friedrich"		1912	Fr. Portius	R	"Brier, Schm"															0
8451		Molly	Ragtime	"Nerlich, Heinz"		1919-23	"Bloch, Berlin"	R	Lotz															0
8452	x	Molly Coddle 	Rag	"De Van, Julius"		1907	George H. Remington	R	"TAR, JDS, Brier"	m													(x) unk ex Himpsl	17
8453		Molly Green	from In Dahomey	"Cook, Will Marion"	"Mack*, Cecil"	1902	M. Witmark & Sons	S	"Rits, dbel, Mathew"															0
8454		Molly Und Jolly 	Novelty Foxtrot	"Plessow, Erich (as Plessow, Eric) (arr. Wieland, Rolf)"		1930	"Edition Metropol, Musikverlag, Berlin"	N	Le Gallo															0
8455	x	Mollycoddle		Hiawatha		2010	(Unpublished)	N	Comp														(x) Hiawatha ex Mathew	22
8456	x	"Mollycoddle Dance, The"	Characteristic March and Two-step	"Day, Dora"		1907	Joseph W. Stern	M	"Lilly, Brier"									x						0
8457		"Mom, Can We Please Go Home"		"Meador, Mitch"		1979	(Self-published)	Y	Comp															0
8458		Mom's Rag		"Farber, Seth"		1995	(Unpublished)	Y	Mathew															0
8459	x	Mon Homme	"""My Man"" Fox Trot Song"	"Yvain, Maurice"	"Willemetz, Albert & Charles, Jacques"	1920	"Francis Salabert, Paris"	S	"BI, Temp, SOR"														"(x) Youmans ex TR, (x) Wendling ex Smythe"	41
8460		"Mona, La"	Mona From Arizona.  March and Two Step	"Polla, William C. & Fredericks, Al"		1901	Victor Kremer Co.	M	Lists															0
8461		Monarch Meadow 	A Butterfly Suite 	"Johnson, Vincent"		2007	(Unpublished)	Y	Comp															0
8462		"Monday Man, The"		"Ryden, William"		1976	Masters Music Publications Inc.	Y	Comp															0
8463		Monday's Rag		"Quinn, Peter S."		2001		Y	Sibelius Music*															0
8464	x	Money Blues	Fox Trot	"Frey, Hugo"		1916	G. Ricordi & Co.	F	"Rise, Cowles, Lists"														(x) unk ex Smythe	17
8465		Money Mad (Don't Be)		"Williams, Clarence"	"Williams, Clarence"	1940		S	Baker															0
8466		Money Rag		"Montebruno, Jacques"		1990	(Unpublished)	Y	BI															0
8467	x	Money Was Made For Coons To Spend		"Wellmon, Harry"	"Wellmon, Harry"	1904	The Dowling-Sutton Music Pub. Co.	S	"Lists, Temp"									x						0
8468	x	Mongolian Kangaroo                                              		"Oshihiro, Okuda                                                  "		2003	(Unpublished)	Y	Mathew														(x) Oshihiro ex Muromachi                                       	64
8469		Monkey Bizness	A Novelty Piano Solo	"Jentes, Harry"		1924		N	"Mark, Crausaz"															0
8470	x	Monkey Biznez	A Novelty Piano Solo	"Johnson, Charles L."		1928	"Forster, Music Publisher"	N	Brier		a	34											(x) Keller	10
8471		Monkey Blues		"Brier, Tom"		2000	(Unpublished)	Y	Brier															0
8472	x	Monkey Blues		"Darewski, Max"		1918	"Francis, Day & Hunter"	N	"REC, Brier, BI, Tjaden"					x				x						0
8473		Monkey Business		"Reinherz, Sid"		1924		R	"REC, Baker, CRN"															0
8474		Monkey Business		"Ryden, William"		1981	(Unpublished)	Y	Comp															0
8475	x	Monkey Doodle Dandy		"Frantzen, Henry"	"Drislane, Jack"	1909	F. B. Haviland Pub. Co. Inc.	S	"Beattie, And, dbel"									x	x					0
8476		Monkey Faces	Characteristic March And Two-Step	"Friedman, Leo"		1902	Newton Publishing Co.	M	"Cowles, Brier"															0
8477	x	"Monkey Jubilee, The"		"White, James ""Slap"""	"White, James ""Slap"""	1915	Frank K. Root & Co.	S	Brier									x	x					0
8478		Monkey Man		"Krell, William H."				R	Ragtimer															0
8479	x	Monkey Motion Rag		"Keenan, O. E."		1911	The Willis Music Co.	R	"TAR, JDS, Brier"					x										0
8480		Monkey Rag		"Compton, Glover"		1911	(Unpublished)	R	Swanson															0
8481		Monkey Rag		"Davis, Wheatley"		1911	O. K. Houck Piano Co.	R	"CEPM, Brier"															0
8482		Monkey Tricks		"Groitzsch, G."		1935	Bosworth & Co.	N	"Beattie, Mark"															0
8483		Monkey Wrench Rag 		"Grossman, Stefan"		1997 ?		Y	Hamada															0
8484		Monkey-Doodle	Cake walk-one step	"Europe, James Reese"		1915	G. Ricordi & Co.	R	"Brier, Paragon, Crausaz"															0
8485		Monograms	Rag Two Step	"Denney, Homer"		1911	Homer Denney	R	"SOR, TAR, Brier, And"															0
8486		Monotony	A Ragtime Crawl-One or Two Step	"Harrison, Rowland"		~1911	Phillips & Page	I	"Beattie, Mathew"															0
8487		"Montmatre Rag, The"	aka Montmatre Rag	"Mitchell, Louis A."		1922		R	neo															0
8488		Montpellier	A Tango Rag of Southern France	"Whitcomb, Ian"		1982		Y	"SOR, Rummel, Davis"															0
8489		Monumental Echoes	Rag-Time Two-Step 	"Howland, F. G."		1900	F. G. Howland	R	"TAR, Brier, JDS"															0
8490		Mood Hollywood	A Modern Piano Solo	"Hayton, Lennie & Dorsey, Jimmy"		1933	Robbins Music Corp.	N	Brier															0
8491		Moods In Heiding		"Lieberknecht, Gil"		1997	Lake Superior Ragtime Society Inc.	Y	"Brier, Crausaz"															0
8492		Moods Of A New Yorker: After Theatre [Tango]		"Confrey, Zez"		1932	Boston Music	N	"Wilson, Lists, Rummel"															0
8493		Moods Of A New Yorker: At Dusk		"Confrey, Zez"		1932	Boston Music	N	"Wilson, Lists, Rummel"															0
8494		Moods Of A New Yorker: Movie Ballet		"Confrey, Zez"		1932	Boston Music	N	"Wilson, Lists, Rummel"															0
8495		Moods Of A New Yorker: Relaxation		"Confrey, Zez"		1932	Boston Music	N	"Wilson, Lists, Rummel"															0
8496	x	Moody Night		"Liver, Matthew"		1992	"GAMMA, Warsaw"	Y	"Wilson, WT"														(x) Liver ex Trachtman	22
8497		Moon Devil		"Frost, Robin"		1998	John Roache Music	Y	"Davis, Mathew"															0
8498	x	Moon Face	Characteristic March Two Step	"Olman, Abe"		1907	Sam Fox Publishing Co.	I	"TAPR, Brier, Pitt-Payne"									x						0
8499		Moon Face		"Straight, Charles"	"Greene, Gene"	1910	The Music House of Laemmle	S	Brier															0
8500	x	"Moon Is Shining In The Skies, The"		"Chauvin, Louis & Patterson, Sam"	"Chauvin, Louis & Patterson, Sam"	1903	S. Z. Marks	S	TAPR													x		0
8501		Moon Kisses	Three Step	"Wenrich, Percy"		1906	Leo Feist Inc.	N	"Levy, Kaufer, Brier"															0
8502		Moon Shadows		"Brier, Tom"		2001	Tom Brier	Y	Brier															0
8503	x	"Moon Shines On The Moonshine, The"		"Bowers, Robert Hood"	"De Witt, Francis"	1920	"Shapiro, Bernstein & Co. Inc."	S	"Levy, Brier"									x					(x) George Morton ex York            	37
8504	x	Moon Slide Rag		"Smith, Claude W."				R	"Lists, Himpsl"	cm													(x) unk ex Himpsl	17
8505		"Moon Walk, The"		"Ashwander, Donald"		1966	(Unpublished)	N	"R&R, Baker, Brier"															0
8506	x	"Moon, The Coon, And The Little Octoroon, The "		"Nugent, Maude & Heelan, Will A."	"Nugent, Maude & Heelan, Will A."	1903	"Shapiro, Bernstein & Co."	S	"Mark, Temp"									x						0
8507	x	Moonbeams	Two Step	"Taylor, N. D."		1911	Johnson Publishing Co.	R	"Crausaz, Brier"					x										0
8508		Moon-Beams		"Morse, Theodore F."	"Madden, Edward"	1907	F. B. Haviland Pub. Co. Inc.	S	Lists															0
8509		Moonflower Vive		"Ashwander, Donald"		[modern]		Y	Davis															0
8510		Moonflowers		"Ryden, William"		2008	(Unpublished)	Y	Comp															0
